x, y
2.360000,-0.992418
2.370000,-0.972763
2.380000,-0.953487
2.390000,-0.934576
2.400000,-0.916014
2.410000,-0.897790
2.420000,-0.879890
2.430000,-0.862302
2.440000,-0.845015
2.450000,-0.828017
2.460000,-0.811299
2.470000,-0.794850
2.480000,-0.778660
2.490000,-0.762721
2.500000,-0.747022
2.510000,-0.731557
2.520000,-0.716316
2.530000,-0.701292
2.540000,-0.686477
2.550000,-0.671865
2.560000,-0.657447
2.570000,-0.643218
2.580000,-0.629170
2.590000,-0.615299
2.600000,-0.601597
2.610000,-0.588058
2.620000,-0.574679
2.630000,-0.561452
2.640000,-0.548372
2.650000,-0.535436
2.660000,-0.522637
2.670000,-0.509971
2.680000,-0.497434
2.690000,-0.485021
2.700000,-0.472728
2.710000,-0.460550
2.720000,-0.448484
2.730000,-0.436526
2.740000,-0.424672
2.750000,-0.412918
2.760000,-0.401261
2.770000,-0.389697
2.780000,-0.378222
2.790000,-0.366834
2.800000,-0.355530
2.810000,-0.344305
2.820000,-0.333158
2.830000,-0.322085
2.840000,-0.311082
2.850000,-0.300148
2.860000,-0.289280
2.870000,-0.278474
2.880000,-0.267728
2.890000,-0.257039
2.900000,-0.246405
2.910000,-0.235824
2.920000,-0.225292
2.930000,-0.214808
2.940000,-0.204369
2.950000,-0.193972
2.960000,-0.183615
2.970000,-0.173297
2.980000,-0.163014
2.990000,-0.152765
3.000000,-0.142547
3.010000,-0.132358
3.020000,-0.122196
3.030000,-0.112058
3.040000,-0.101944
3.050000,-0.091850
3.060000,-0.081774
3.070000,-0.071715
3.080000,-0.061671
3.090000,-0.051639
3.100000,-0.041617
3.110000,-0.031603
3.120000,-0.021596
3.130000,-0.011593
3.140000,-0.001593
3.150000,0.008408
3.160000,0.018409
3.170000,0.028415
3.180000,0.038426
3.190000,0.048445
3.200000,0.058474
3.210000,0.068514
3.220000,0.078568
3.230000,0.088638
3.240000,0.098726
3.250000,0.108834
3.260000,0.118964
3.270000,0.129118
3.280000,0.139298
3.290000,0.149507
3.300000,0.159746
3.310000,0.170018
3.320000,0.180325
3.330000,0.190669
3.340000,0.201053
3.350000,0.211478
3.360000,0.221948
3.370000,0.232464
3.380000,0.243029
3.390000,0.253646
3.400000,0.264317
3.410000,0.275044
3.420000,0.285831
3.430000,0.296679
3.440000,0.307592
3.450000,0.318572
3.460000,0.329623
3.470000,0.340746
3.480000,0.351946
3.490000,0.363225
3.500000,0.374586
3.510000,0.386032
3.520000,0.397567
3.530000,0.409194
3.540000,0.420917
3.550000,0.432739
3.560000,0.444664
3.570000,0.456695
3.580000,0.468836
3.590000,0.481092
3.600000,0.493467
3.610000,0.505964
3.620000,0.518588
3.630000,0.531344
3.640000,0.544236
3.650000,0.557270
3.660000,0.570449
3.670000,0.583780
3.680000,0.597267
3.690000,0.610916
3.700000,0.624733
3.710000,0.638724
3.720000,0.652895
3.730000,0.667252
3.740000,0.681801
3.750000,0.696551
3.760000,0.711507
3.770000,0.726678
3.780000,0.742071
3.790000,0.757694
3.800000,0.773556
3.810000,0.789665
3.820000,0.806031
3.830000,0.822662
3.840000,0.839570
3.850000,0.856763
3.860000,0.874254
3.870000,0.892053
3.880000,0.910173
3.890000,0.928626
3.900000,0.947425
3.910000,0.966583
3.920000,0.986115
3.930000,1.006037
3.940000,1.026363
3.950000,1.047111
3.960000,1.068298
3.970000,1.089942
3.980000,1.112064
3.990000,1.134683
4.000000,1.157821
4.010000,1.181502
4.020000,1.205749
4.030000,1.230587
4.040000,1.256045
4.050000,1.282150
4.060000,1.308933
4.070000,1.336427
4.080000,1.364666
4.090000,1.393686
4.100000,1.423527
4.110000,1.454229
4.120000,1.485837
4.130000,1.518399
4.140000,1.551966
4.150000,1.586590
4.160000,1.622331
4.170000,1.659251
4.180000,1.697416
4.190000,1.736900
4.200000,1.777780
4.210000,1.820139
4.220000,1.864069
4.230000,1.909668
4.240000,1.957043
4.250000,2.006309
4.260000,2.057592
4.270000,2.111031
4.280000,2.166774
4.290000,2.224986
4.300000,2.285848
4.310000,2.349557
4.320000,2.416333
4.330000,2.486415
4.340000,2.560072
4.350000,2.637599
4.360000,2.719326
4.370000,2.805623
4.380000,2.896902
4.390000,2.993628
4.400000,3.096324
4.410000,3.205583
4.420000,3.322079
4.430000,3.446581
4.440000,3.579972
4.450000,3.723269
4.460000,3.877649
4.470000,4.044486
4.480000,4.225387
4.490000,4.422250
4.500000,4.637332
4.510000,4.873333
4.520000,5.133514
4.530000,5.421856
4.540000,5.743258
4.550000,6.103828
4.560000,6.511279
4.570000,6.975488
4.580000,7.509318
4.590000,8.129833
4.600000,8.860175
4.610000,9.732523
4.620000,10.792988
4.630000,12.110070
4.640000,13.790119
4.650000,16.007670
4.660000,19.070517
4.670000,23.576906
4.680000,30.863901
4.690000,44.657367
4.700000,80.712763
4.710000,418.587821
4.720000,-131.385904
4.730000,-56.776759
4.740000,-36.208220
4.750000,-26.575414
4.760000,-20.987668
4.770000,-17.338582
4.780000,-14.767945
4.790000,-12.858888
4.800000,-11.384871
4.810000,-10.212187
4.820000,-9.256831
4.830000,-8.463365
4.840000,-7.793731
4.850000,-7.220932
4.860000,-6.725287
4.870000,-6.292110
4.880000,-5.910220
4.890000,-5.570953
4.900000,-5.267493
4.910000,-4.994404
4.920000,-4.747297
4.930000,-4.522589
4.940000,-4.317327
4.950000,-4.129056
4.960000,-3.955716
4.970000,-3.795569
4.980000,-3.647134
4.990000,-3.509147
5.000000,-3.380515
5.010000,-3.260296
5.020000,-3.147669
5.030000,-3.041916
5.040000,-2.942407
5.050000,-2.848587
5.060000,-2.759964
5.070000,-2.676102
5.080000,-2.596611
5.090000,-2.521145
5.100000,-2.449389
5.110000,-2.381066
5.120000,-2.315920
5.130000,-2.253723
5.140000,-2.194269
5.150000,-2.137367
5.160000,-2.082847
5.170000,-2.030552
5.180000,-1.980339
5.190000,-1.932075
5.200000,-1.885642
5.210000,-1.840927
5.220000,-1.797829
5.230000,-1.756253
5.240000,-1.716113
5.250000,-1.677326
5.260000,-1.639820
5.270000,-1.603524
5.280000,-1.568374
5.290000,-1.534309
5.300000,-1.501273
5.310000,-1.469215
5.320000,-1.438086
5.330000,-1.407839
5.340000,-1.378432
5.350000,-1.349824
5.360000,-1.321979
5.370000,-1.294860
5.380000,-1.268435
5.390000,-1.242672
5.400000,-1.217541
5.410000,-1.193015
5.420000,-1.169067
5.430000,-1.145672
5.440000,-1.122808
5.450000,-1.100451
5.460000,-1.078581
5.470000,-1.057178
5.480000,-1.036222
5.490000,-1.015697
5.500000,-0.995584
5.510000,-0.975868
5.520000,-0.956533
5.530000,-0.937564
5.540000,-0.918948
5.550000,-0.900670
5.560000,-0.882719
5.570000,-0.865083
5.580000,-0.847748
5.590000,-0.830705
5.600000,-0.813943
5.610000,-0.797452
5.620000,-0.781222
5.630000,-0.765243
5.640000,-0.749507
5.650000,-0.734005
5.660000,-0.718729
5.670000,-0.703671
5.680000,-0.688823
5.690000,-0.674179
5.700000,-0.659731
5.710000,-0.645472
5.720000,-0.631396
5.730000,-0.617497
5.740000,-0.603768
5.750000,-0.590204
5.760000,-0.576799
5.770000,-0.563548
5.780000,-0.550446
5.790000,-0.537487
5.800000,-0.524666
5.810000,-0.511980
5.820000,-0.499422
5.830000,-0.486990
5.840000,-0.474678
5.850000,-0.462482
5.860000,-0.450399
5.870000,-0.438424
5.880000,-0.426553
5.890000,-0.414783
5.900000,-0.403111
5.910000,-0.391532
5.920000,-0.380044
5.930000,-0.368642
5.940000,-0.357325
5.950000,-0.346088
5.960000,-0.334928
5.970000,-0.323843
5.980000,-0.312830
5.990000,-0.301885
6.000000,-0.291006
6.010000,-0.280191
6.020000,-0.269435
6.030000,-0.258738
6.040000,-0.248095
6.050000,-0.237506
6.060000,-0.226966
6.070000,-0.216475
6.080000,-0.206028
6.090000,-0.195625
6.100000,-0.185262
6.110000,-0.174938
6.120000,-0.164649
6.130000,-0.154395
6.140000,-0.144172
6.150000,-0.133978
6.160000,-0.123812
6.170000,-0.113671
6.180000,-0.103553
6.190000,-0.093456
6.200000,-0.083378
6.210000,-0.073316
6.220000,-0.063270
6.230000,-0.053236
6.240000,-0.043212
6.250000,-0.033198
6.260000,-0.023190
6.270000,-0.013186
6.280000,-0.003185
6.290000,0.006815
6.300000,0.016816
6.310000,0.026821
6.320000,0.036831
6.330000,0.046849
6.340000,0.056876
6.350000,0.066914
6.360000,0.076966
6.370000,0.087034
6.380000,0.097118
6.390000,0.107223
6.400000,0.117349
6.410000,0.127499
6.420000,0.137675
6.430000,0.147879
6.440000,0.158113
6.450000,0.168379
6.460000,0.178681
6.470000,0.189019
6.480000,0.199396
6.490000,0.209815
6.500000,0.220277
6.510000,0.230786
6.520000,0.241343
6.530000,0.251952
6.540000,0.262614
6.550000,0.273332
6.560000,0.284109
6.570000,0.294947
6.580000,0.305850
6.590000,0.316819
6.600000,0.327858
6.610000,0.338970
6.620000,0.350157
6.630000,0.361423
6.640000,0.372771
6.650000,0.384203
6.660000,0.395724
6.670000,0.407336
6.680000,0.419044
6.690000,0.430849
6.700000,0.442757
6.710000,0.454771
6.720000,0.466895
6.730000,0.479133
6.740000,0.491488
6.750000,0.503965
6.760000,0.516569
6.770000,0.529304
6.780000,0.542174
6.790000,0.555184
6.800000,0.568340
6.810000,0.581646
6.820000,0.595108
6.830000,0.608731
6.840000,0.622521
6.850000,0.636484
6.860000,0.650625
6.870000,0.664952
6.880000,0.679471
6.890000,0.694188
6.900000,0.709111
6.910000,0.724247
6.920000,0.739605
6.930000,0.755190
6.940000,0.771014
6.950000,0.787083
6.960000,0.803407
6.970000,0.819995
6.980000,0.836858
6.990000,0.854005
7.000000,0.871448
7.010000,0.889198
7.020000,0.907266
7.030000,0.925664
7.040000,0.944407
7.050000,0.963507
7.060000,0.982979
7.070000,1.002837
7.080000,1.023098
7.090000,1.043777
7.100000,1.064893
7.110000,1.086464
7.120000,1.108508
7.130000,1.131046
7.140000,1.154101
7.150000,1.177693
7.160000,1.201848
7.170000,1.226591
7.180000,1.251948
7.190000,1.277948
7.200000,1.304621
7.210000,1.331999
7.220000,1.360117
7.230000,1.389010
7.240000,1.418717
7.250000,1.449280
7.260000,1.480741
7.270000,1.513148
7.280000,1.546550
7.290000,1.581002
7.300000,1.616561
7.310000,1.653289
7.320000,1.691252
7.330000,1.730520
7.340000,1.771172
7.350000,1.813290
7.360000,1.856964
7.370000,1.902290
7.380000,1.949374
7.390000,1.998331
7.400000,2.049284
7.410000,2.102370
7.420000,2.157735
7.430000,2.215542
7.440000,2.275969
7.450000,2.339211
7.460000,2.405483
7.470000,2.475021
7.480000,2.548090
7.490000,2.624979
7.500000,2.706014
7.510000,2.791557
7.520000,2.882013
7.530000,2.977838
7.540000,3.079545
7.550000,3.187716
7.560000,3.303010
7.570000,3.426181
7.580000,3.558092
7.590000,3.699737
7.600000,3.852266
7.610000,4.017017
7.620000,4.195560
7.630000,4.389740
7.640000,4.601752
7.650000,4.834219
7.660000,5.090304
7.670000,5.373859
7.680000,5.689622
7.690000,6.043485
7.700000,6.442873
7.710000,6.897270
7.720000,7.418996
7.730000,8.024341
7.740000,8.735316
7.750000,9.582397
7.760000,10.609031
7.770000,11.879358
7.780000,13.492199
7.790000,15.608152
7.800000,18.506822
7.810000,22.722101
7.820000,29.416333
7.830000,41.690582
7.840000,71.517738
7.850000,251.151844
7.860000,-166.156050
7.870000,-62.423000
7.880000,-38.425716
7.890000,-27.751607
7.900000,-21.715113
7.910000,-17.832612
7.920000,-15.125288
7.930000,-13.129367
7.940000,-11.596737
7.950000,-10.382648
7.960000,-9.396962
7.970000,-8.580617
7.980000,-7.893301
7.990000,-7.306553
8.000000,-6.799712
8.010000,-6.357411
8.020000,-5.967989
8.030000,-5.622431
8.040000,-5.313664
8.050000,-5.036055
8.060000,-4.785068
8.070000,-4.557005
8.080000,-4.348822
8.090000,-4.157992
8.100000,-3.982398
8.110000,-3.820255
8.120000,-3.670045
8.130000,-3.530471
8.140000,-3.400416
8.150000,-3.278915
8.160000,-3.165129
8.170000,-3.058326
8.180000,-2.957861
8.190000,-2.863169
8.200000,-2.773749
8.210000,-2.689156
8.220000,-2.608994
8.230000,-2.532908
8.240000,-2.460581
8.250000,-2.391728
8.260000,-2.326092
8.270000,-2.263440
8.280000,-2.203562
8.290000,-2.146266
8.300000,-2.091378
8.310000,-2.038738
8.320000,-1.988202
8.330000,-1.939637
8.340000,-1.892919
8.350000,-1.847938
8.360000,-1.804589
8.370000,-1.762777
8.380000,-1.722413
8.390000,-1.683416
8.400000,-1.645711
8.410000,-1.609226
8.420000,-1.573898
8.430000,-1.539664
8.440000,-1.506468
8.450000,-1.474258
8.460000,-1.442983
8.470000,-1.412599
8.480000,-1.383061
8.490000,-1.354329
8.500000,-1.326364
8.510000,-1.299132
8.520000,-1.272599
8.530000,-1.246732
8.540000,-1.221502
8.550000,-1.196881
8.560000,-1.172843
8.570000,-1.149362
8.580000,-1.126415
8.590000,-1.103979
8.600000,-1.082032
8.610000,-1.060556
8.620000,-1.039531
8.630000,-1.018938
8.640000,-0.998760
8.650000,-0.978982
8.660000,-0.959587
8.670000,-0.940561
8.680000,-0.921890
8.690000,-0.903559
8.700000,-0.885557
8.710000,-0.867871
8.720000,-0.850489
8.730000,-0.833401
8.740000,-0.816595
8.750000,-0.800061
8.760000,-0.783789
8.770000,-0.767771
8.780000,-0.751997
8.790000,-0.736458
8.800000,-0.721147
8.810000,-0.706055
8.820000,-0.691174
8.830000,-0.676498
8.840000,-0.662019
8.850000,-0.647730
8.860000,-0.633626
8.870000,-0.619699
8.880000,-0.605943
8.890000,-0.592353
8.900000,-0.578924
8.910000,-0.565649
8.920000,-0.552523
8.930000,-0.539541
8.940000,-0.526699
8.950000,-0.513991
8.960000,-0.501414
8.970000,-0.488962
8.980000,-0.476631
8.990000,-0.464417
9.000000,-0.452316
9.010000,-0.440324
9.020000,-0.428437
9.030000,-0.416651
9.040000,-0.404964
9.050000,-0.393370
9.060000,-0.381868
9.070000,-0.370453
9.080000,-0.359122
9.090000,-0.347872
9.100000,-0.336701
9.110000,-0.325604
9.120000,-0.314579
9.130000,-0.303624
9.140000,-0.292735
9.150000,-0.281909
9.160000,-0.271144
9.170000,-0.260438
9.180000,-0.249787
9.190000,-0.239189
9.200000,-0.228642
9.210000,-0.218143
9.220000,-0.207689
9.230000,-0.197279
9.240000,-0.186910
9.250000,-0.176580
9.260000,-0.166286
9.270000,-0.156026
9.280000,-0.145798
9.290000,-0.135600
9.300000,-0.125430
9.310000,-0.115285
9.320000,-0.105163
9.330000,-0.095063
9.340000,-0.084982
9.350000,-0.074918
9.360000,-0.064869
9.370000,-0.054833
9.380000,-0.044808
9.390000,-0.034792
9.400000,-0.024783
9.410000,-0.014779
9.420000,-0.004778
9.430000,0.005222
9.440000,0.015223
9.450000,0.025227
9.460000,0.035237
9.470000,0.045253
9.480000,0.055278
9.490000,0.065315
9.500000,0.075364
9.510000,0.085429
9.520000,0.095511
9.530000,0.105612
9.540000,0.115735
9.550000,0.125881
9.560000,0.136052
9.570000,0.146252
9.580000,0.156481
9.590000,0.166742
9.600000,0.177038
9.610000,0.187370
9.620000,0.197741
9.630000,0.208153
9.640000,0.218608
9.650000,0.229109
9.660000,0.239659
9.670000,0.250259
9.680000,0.260912
9.690000,0.271621
9.700000,0.282388
9.710000,0.293217
9.720000,0.304109
9.730000,0.315067
9.740000,0.326095
9.750000,0.337195
9.760000,0.348370
9.770000,0.359623
9.780000,0.370958
9.790000,0.382377
9.800000,0.393883
9.810000,0.405481
9.820000,0.417173
9.830000,0.428962
9.840000,0.440854
9.850000,0.452851
9.860000,0.464957
9.870000,0.477176
9.880000,0.489512
9.890000,0.501970
9.900000,0.514553
9.910000,0.527266
9.920000,0.540115
9.930000,0.553103
9.940000,0.566235
9.950000,0.579517
9.960000,0.592953
9.970000,0.606550
9.980000,0.620313
9.990000,0.634248
10.000000,0.648361
